id,title,artists,pp_artist,k16_cluster
17BBRv0iYOVlcbMjJUSfBO,The Last Backyard...,['YoungBoy Never Broke Again'],YoungBoy Never Broke Again,4
6FiySur7YZL0Kff2YVGsEB,Right Foot Creep,['YoungBoy Never Broke Again'],YoungBoy Never Broke Again,11
0nEWVyeYLtIi3JUHpASGiU,Dirty Stick,['YoungBoy Never Broke Again'],YoungBoy Never Broke Again,11
1SF8piqsZWn86DajVKih8F,Kacey Talk,['YoungBoy Never Broke Again'],YoungBoy Never Broke Again,2
7IECs9d4Rrlpa7tiHOCE1w,My Window (feat. Lil Wayne),"['YoungBoy Never Broke Again', 'Lil Wayne']",YoungBoy Never Broke Again / Lil Wayne,11
1qNEYOlDVjTWoINqQ5lQMR,I'm Up,['YoungBoy Never Broke Again'],YoungBoy Never Broke Again,11
3StBhEiBdQICzrGiaajy2M,Off Season,['YoungBoy Never Broke Again'],YoungBoy Never Broke Again,2
7CdoE8U5DwrwCaLoyf3ME0,All In,['YoungBoy Never Broke Again'],YoungBoy Never Broke Again,11
6sk8haR99TFmwp9S5U7fac,Dead Trollz,['YoungBoy Never Broke Again'],YoungBoy Never Broke Again,11
73pf02Dw1VhhS4f6pB8xBF,Fuck Ya!,['YoungBoy Never Broke Again'],YoungBoy Never Broke Again,11
1uqA51UNXPhVjIPpaqdUCb,Big Bankroll,['YoungBoy Never Broke Again'],YoungBoy Never Broke Again,11
7syeDOBw8Q0hBlwrqStc6h,Boom,['YoungBoy Never Broke Again'],YoungBoy Never Broke Again,11
7xqpOUezLTYW1zMNFqnBZs,Reaper's Child,['YoungBoy Never Broke Again'],YoungBoy Never Broke Again,2
2crr8fnMCNKxypSNuHi5Jq,Murder Business,['YoungBoy Never Broke Again'],YoungBoy Never Broke Again,14
4ECQTHvmLiRq2uq5SlLnrj,Sticks With Me,['YoungBoy Never Broke Again'],YoungBoy Never Broke Again,2
4Boj4bBiDv6Ur1zKEvLXBI,House Arrest Tingz,['YoungBoy Never Broke Again'],YoungBoy Never Broke Again,11
0I1rmnYvGPi34cuKthB0sh,To My Lowest,['YoungBoy Never Broke Again'],YoungBoy Never Broke Again,3
3x5gP4wpAvAk6gjgGQyu9d,Peace Hardly,['YoungBoy Never Broke Again'],YoungBoy Never Broke Again,0
0IUW6b1taJKyKt6hyagmTG,Callin (feat. Snoop Dogg),"['YoungBoy Never Broke Again', 'Snoop Dogg']",YoungBoy Never Broke Again / Snoop Dogg,11
3zpGLSQ8QbbUnNjweWPLMD,Doja,"['$NOT', 'A$AP Rocky']",$NOT / A$AP Rocky,11
5FkBoG7xkb0pPkaO8rS5td,Need You,['Fresco Trey'],Fresco Trey,2
7Fege3yv4dvehB3NdRBGwI,Banking On Me,['Gunna'],Gunna,7
4v1TTTCadimzZkTuDTnYBc,HANDSOMER,['Russ'],Russ,11
37pf8jSeCGlzgQPIfVHO6X,Class Fight,['Melanie Martinez'],Melanie Martinez,6
7fYNunIzTO7yAHBQtvq8Fc,The Principal,['Melanie Martinez'],Melanie Martinez,6
7po7c8LzxTZ0ybU41qT5gD,Show & Tell,['Melanie Martinez'],Melanie Martinez,11
4fRzunTZ51UC0oNwoVqiKB,Nurse's Office,['Melanie Martinez'],Melanie Martinez,1
6FcNLunvzsHCVVf4TGYULM,Drama Club,['Melanie Martinez'],Melanie Martinez,2
6viCrMdt8zgjOygIuJMC5X,Lunchbox Friends,['Melanie Martinez'],Melanie Martinez,3
7i9AEaOWJrfVBsinUSefma,Detention,['Melanie Martinez'],Melanie Martinez,2
5o5akY9xnEk6lpMkD8RwD9,Teacher's Pet,['Melanie Martinez'],Melanie Martinez,2
7FwWRSAlhfyhbvybdfDUCe,High School Sweethearts,['Melanie Martinez'],Melanie Martinez,2
1QtpKRXtJZSdJp3Y299zkQ,Recess,['Melanie Martinez'],Melanie Martinez,1
4lLtanYk6tkMvooU0tWzG8,Grenade,['Bruno Mars'],Bruno Mars,3
4LjkHlY5qDz0hhFJJH5M7a,Our First Time,['Bruno Mars'],Bruno Mars,2
7hCNBVRhHzcsRAv0TQnOzq,Runaway Baby,['Bruno Mars'],Bruno Mars,2
1ewMCmw7qCb5a9ttqiyemu,Liquor Store Blues (feat. Damian Marley),"['Bruno Mars', 'Damian Marley']",Bruno Mars / Damian Marley,2
3B5UbSndRz907IZhhmUfLi,Count on Me,['Bruno Mars'],Bruno Mars,7
78Z199FfQHt4VpnJzlYaIe,The Other Side (feat. CeeLo Green and B.o.B),"['Bruno Mars', 'B.o.B', 'CeeLo Green']",Bruno Mars / B.o.B / CeeLo Green,3
3P4v70V3Zt804r2c9dZivK,Somewhere in Brooklyn,['Bruno Mars'],Bruno Mars,6
6YKT5HoPwjTwhHiCNQsBMK,Talking to the Moon - Acoustic Piano,['Bruno Mars'],Bruno Mars,7
0U6TANGtQi12IcmyHsbbpN,Light Up The Night,['Black Eyed Peas'],Black Eyed Peas,2
5PdnrnroNNd7n3AOqvv4hD,Love You Long Time,['Black Eyed Peas'],Black Eyed Peas,5
0DS7fFqiQhSDzaVVpDvNQv,XOXOXO,['Black Eyed Peas'],Black Eyed Peas,11
0iO9nE6zE8Oqcl8eXjxCJ7,Someday,['Black Eyed Peas'],Black Eyed Peas,14
1ffXDBEcyHv2CZcHDrFAMU,Whenever,['Black Eyed Peas'],Black Eyed Peas,5
3nAfmWlwaD0EnASHWiDDT8,Fashion Beats,['Black Eyed Peas'],Black Eyed Peas,14
61s24wRVyG7NP9m7EjdDKL,Don’t Stop The Party,['Black Eyed Peas'],Black Eyed Peas,0
3q2Wf68UJBgx1VfrZHN5SC,Do It Like This,['Black Eyed Peas'],Black Eyed Peas,3
3TCVCoQ9GYj0UnFUvOuzHP,The Best One Yet (The Boy),['Black Eyed Peas'],Black Eyed Peas,0
1njouXdrs3W2DlJNhSzFju,Play It Loud,['Black Eyed Peas'],Black Eyed Peas,13
3UCYp1hyLw59Gw9dnyg7ck,"Yeh I Fuckin' Did It - From ""Euphoria"" An Original HBO Series",['Labrinth'],Labrinth,0
6t90Z9XkdsHD8xMxro6KRP,Consideration,"['Rihanna', 'SZA']",Rihanna / SZA,2
6K4Co1NQyOnoFEJMkZHkln,James Joint,['Rihanna'],Rihanna,7
0UHB9METy4VCXNgkcGqHqS,Kiss It Better,['Rihanna'],Rihanna,2
72TFWvU3wUYdUuxejTTIzt,Work,"['Rihanna', 'Drake']",Rihanna / Drake,6
4mCf3vQf7z0Yseo0RxAi3V,Desperado,['Rihanna'],Rihanna,1
3HQcsqRjRdruUjkbDSgmVF,Woo,['Rihanna'],Rihanna,5
7eDYNlBwRMeFOZHOZ95dZ1,"Yeah, I Said It",['Rihanna'],Rihanna,7
6RtzmszGXs32TRhv5zTKNM,Same Ol’ Mistakes,['Rihanna'],Rihanna,4
7Jd5LgnSRQElW6FsTWVPzE,Never Ending,['Rihanna'],Rihanna,7
1KnJwhZU3DIBe54Q4HPpIl,Higher,['Rihanna'],Rihanna,1
6D2tzc8kRnZb7P1lNwMBLH,Close To You,['Rihanna'],Rihanna,7
5LJz7kmFhLqB53tmVWxig5,Goodnight Gotham,['Rihanna'],Rihanna,3
4UTizOdGljPIIbXtoXycAd,Pose,['Rihanna'],Rihanna,0
7BiELrM90hRxpozaIXbsLw,Sex With Me,['Rihanna'],Rihanna,3
0843RXib2ynRn95nEE9d5P,Over,['SALES'],SALES,2
3qcxmCQRw3OGNwB5vMcih5,Ivy,['SALES'],SALES,7
3Mk5wTEo4OQW0eiHIwxbUT,Checkin' Out,['SALES'],SALES,7
3gV6k0rYvUCKyDHDW0ksMx,Crash,['SALES'],SALES,7
4JuiOkafYUqZwQshU9ysfy,Untitled 01,['SALES'],SALES,13
0So2sgVa8aJiARPl2P29u2,Pope Is a Rockstar,['SALES'],SALES,7
3vv2AJ8b32vcf0uiwFtHyE,Trapped in a Club,['SALES'],SALES,2
225LE8caOGYWI5bglp9OIb,Mondays,['SALES'],SALES,7
0Gone61K9MqAOBUyV66hEe,Be My Baby,['SALES'],SALES,15
2QS6I5bduBeBnGmJVXbPwe,Thurs 6-25,['SALES'],SALES,2
72yUAmHIvdKuA0Hdmwabyp,Seven’s Day,['SALES'],SALES,7
4ANZKZkg74qHyVgd0gwO32,Sorry Bro,['SALES'],SALES,15
2VHQP8eygtpBxYmKEqx9Oy,Best Times,['SALES'],SALES,7
6Uj1ctrBOjOas8xZXGqKk4,Woman,['Doja Cat'],Doja Cat,2
0CsR9Y9SnC6ZWmekmVqSHz,Naked,['Doja Cat'],Doja Cat,6
2HolBGR6tpiWI80MXoV1dJ,Payday (feat. Young Thug),"['Doja Cat', 'Young Thug']",Doja Cat / Young Thug,4
0W6I02J9xcqK8MtSeosEXb,Get Into It (Yuh),['Doja Cat'],Doja Cat,2
3Vi5XqYrmQgOYBajMWSvCi,Need to Know,['Doja Cat'],Doja Cat,5
0FFsgUoFibYISzMxuGS61W,I Don't Do Drugs (feat. Ariana Grande),"['Doja Cat', 'Ariana Grande']",Doja Cat / Ariana Grande,5
6Q9IUoBTNLHgBib1FSFGbj,Love To Dream,['Doja Cat'],Doja Cat,7
0k4d5YPDr1r7FX77VdqWez,You Right,"['Doja Cat', 'The Weeknd']",Doja Cat / The Weeknd,6
7y3xU9vEC1s8DSuuoSYKih,Been Like This,['Doja Cat'],Doja Cat,5
1ayV64ur8VWgc6OPtPRl1q,Options (feat. JID),"['Doja Cat', 'JID']",Doja Cat / JID,6
5lAnYvAIkSDNXqfo7DyFUm,Ain't Shit,['Doja Cat'],Doja Cat,11
5CC5krEgwJXuoA0F9scOFg,Imagine,['Doja Cat'],Doja Cat,2
45Nc6nYgV3yBvAeRaZt689,Alone,['Doja Cat'],Doja Cat,2
3DarAbFujv6eYNliUTyqtz,Kiss Me More (feat. SZA),"['Doja Cat', 'SZA']",Doja Cat / SZA,6
7kOU7qeq1PV6R2ZJcKUyIQ,Ok Cool,['CEO Trayle'],CEO Trayle,11
15hJmqqEtASVXl6sM7i4UF,trademark usa,['Baby Keem'],Baby Keem,11
4Af4H9x1RwADB9XizalvUM,pink panties,['Baby Keem'],Baby Keem,6
74bdnHhtEzkM49KQJh4hK8,scapegoats,['Baby Keem'],Baby Keem,7
0UTyLmkQgPOEIz95OVAJTR,range brothers (with Kendrick Lamar),"['Baby Keem', 'Kendrick Lamar']",Baby Keem / Kendrick Lamar,11
7MmBhKBQnaa0I8TaDJs9ia,issues,['Baby Keem'],Baby Keem,3
2fAxMyvNvu6wqVpoqsFiw9,gorgeous,['Baby Keem'],Baby Keem,5
7HyAAmp8lsDoDHxyvaEaDK,south africa,['Baby Keem'],Baby Keem,0
1h2IHrBJcZxB0XboJQpVWa,lost souls,['Baby Keem'],Baby Keem,11
3OEjvmEBRrdTYbbrkiXG8a,cocoa (with Don Toliver),"['Baby Keem', 'Don Toliver']",Baby Keem / Don Toliver,2
3QFInJAm9eyaho5vBzxInN,family ties (with Kendrick Lamar),"['Baby Keem', 'Kendrick Lamar']",Baby Keem / Kendrick Lamar,11
350l5Tkctw6RMcIdl7MlaS,scars,['Baby Keem'],Baby Keem,2
6c5wQFfJApRMooKE7UQnlH,durag activity (with Travis Scott),"['Baby Keem', 'Travis Scott']",Baby Keem / Travis Scott,11
7m7zZuRVyRsQunMbcTc4e6,booman,['Baby Keem'],Baby Keem,0
4d6z0mKVcnhE5x0YWvTexh,first order of business,['Baby Keem'],Baby Keem,11
1ITpqT1kDATCtMBwOK7sYn,vent,['Baby Keem'],Baby Keem,6
1Is8hGpkGMiePASAxBluxM,16,['Baby Keem'],Baby Keem,0
707rK2RH1p0fUCYwUNLsWv,private island,['Gunna'],Gunna,11
3XOalgusokruzA5ZBA2Qcb,pushin P (feat. Young Thug),"['Gunna', 'Future', 'Young Thug']",Gunna / Future / Young Thug,9
3daUZMkia3HT0E7xITejR6,poochie gown,['Gunna'],Gunna,2
49BbpJuVsX2wUl0Qo9aVvC,mop (feat. Young Thug),"['Gunna', 'Young Thug']",Gunna / Young Thug,11
5dqeWGM9sqLd5bZhyBikrZ,thought i was playing,"['Gunna', '21 Savage']",Gunna / 21 Savage,5
0lEjxUUlKqjqXrVlIHFduD,P power (feat. Drake),"['Gunna', 'Drake']",Gunna / Drake,5
3ABFD8SzXwMbUspLFxbbwK,how you did that (feat. Kodak Black),"['Gunna', 'Kodak Black']",Gunna / Kodak Black,3
19QKaApDINxlRSKX3w1xSB,alotta cake,['Gunna'],Gunna,11
13LrJDJhegSLCZzqd5InmU,livin wild,['Gunna'],Gunna,6
6f9GhvtmiQR6JNXRZJKYlj,you & me,"['Gunna', 'Chlöe']",Gunna / Chlöe,3
7rEUuRanwV9piOwwPKxPIM,south to west,['Gunna'],Gunna,2
6tsVFchreYTt2OPXSOoFCX,25k jacket (feat. Lil Baby),"['Gunna', 'Lil Baby']",Gunna / Lil Baby,11
1t55dGrBkLvKDzNa9QJ3LV,too easy,"['Gunna', 'Future']",Gunna / Future,0
0n56YWlnKfK1meIGHwMFWt,idk that bitch (feat. G Herbo),"['Gunna', 'G Herbo']",Gunna / G Herbo,11
3bOEO8nom7HhWQ3mavmjoM,flooded,['Gunna'],Gunna,2
54o0kiaqwj3yBKYHw4E7FR,life of sin (feat. Nechie),"['Gunna', 'Nechie']",Gunna / Nechie,11
4LkT6eAaE0ewY21VHfKoBv,die alone (feat. Yung Bleu),"['Gunna', 'Chris Brown', 'Yung Bleu']",Gunna / Chris Brown / Yung Bleu,11
0unpKmXTymzZH1IHpXZXTt,missing me,['Gunna'],Gunna,5
63JSwrKfbG1O3eV8GSDei5,so far ahead > empire,['Gunna'],Gunna,3
3A3S5pdCJdePtJ0oKeCrCP,too easy (Remix) [feat. Future & Roddy Ricch],"['Gunna', 'Future', 'Roddy Ricch']",Gunna / Future / Roddy Ricch,3
78kygHp1dvW1kncYjBgbe1,Mujeriego,['Ryan Castro'],Ryan Castro,6
34sIEdi9tN5Fi2rNaSHVTQ,Surrender To Me,['FireCityFunk'],FireCityFunk,0
6lknMmJZALXxx7emwwZWLX,Frozen,"['Madonna', 'Sickick']",Madonna / Sickick,0
7D1q9Rx35CCNU97lQOxcaU,How Could I Not,['Mason Ramsey'],Mason Ramsey,4
2PbtFndKW84sHefXMPjNBn,On My Way,['Mason Ramsey'],Mason Ramsey,5
3cqWSJzuxZCsglpaxWtosT,Before I Knew It,['Mason Ramsey'],Mason Ramsey,0
6SdQfCiVae1EXK1pQ6b92o,Rendezvous,['Jack Harlow'],Jack Harlow,6
6MDdceLYec4AxohmorE4vH,Face Of My City (feat. Lil Baby),"['Jack Harlow', 'Lil Baby']",Jack Harlow / Lil Baby,11
54FJWt8YIA1IHjmUxuDxwi,21C/Delta,['Jack Harlow'],Jack Harlow,11
4qksq0n5lAvp6dl9M3iXWU,Funny Seeing You Here,['Jack Harlow'],Jack Harlow,11
57VeLYXrvNxe8Vs18K2M9W,Way Out (feat. Big Sean),"['Jack Harlow', 'Big Sean']",Jack Harlow / Big Sean,2
4RKJRRd4VJfZWiqQTYsleE,Already Best Friends (feat. Chris Brown),"['Jack Harlow', 'Chris Brown']",Jack Harlow / Chris Brown,2
2BUP8KOWDlCsdEV8DJPQQn,Keep It Light,['Jack Harlow'],Jack Harlow,11
3DR7shAbkNyqgZjYnHZLh2,Creme,['Jack Harlow'],Jack Harlow,2
2InNHqO69Nu6lH8169ncxR,Same Guy (feat. Adam Levine),"['Jack Harlow', 'Adam Levine']",Jack Harlow / Adam Levine,2
5faz5WYRJdRDiCa42DSgHR,Route 66 (feat. EST Gee),"['Jack Harlow', 'EST Gee']",Jack Harlow / EST Gee,2
3w1WjD2zJqjBjDz5fwqQPJ,Tyler Herro,['Jack Harlow'],Jack Harlow,2
0LcsvJQSFIQo3RjNhPcYqT,Luv Is Dro (feat. Static Major & Bryson Tiller),"['Jack Harlow', 'Static Major', 'Bryson Tiller']",Jack Harlow / Static Major / Bryson Tiller,2
6MmqHc3V7NlOyPmHPVfHLo,Whats Poppin,['Jack Harlow'],Jack Harlow,2
0Gvl1luZaeTgCbVSI2z23D,Baxter Avenue,['Jack Harlow'],Jack Harlow,11
0ZLuW8uOXdFNWcI40C0OC2,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track","['Jack Harlow', 'Tory Lanez', 'DaBaby', 'Lil Wayne']",Jack Harlow / Tory Lanez / DaBaby / Lil Wayne,2
5JXOF1rt31rT07luk5wFE6,High Enough - Slowed,"['K.Flay', 'xxtristanxo', 'Slowed Radio']",K.Flay / xxtristanxo / Slowed Radio,1
1GAIibUEoZjvG4QsrabVWc,Loser,['Sueco'],Sueco,2
6GomT970rCOkKAyyrwJeZi,Move Your Body,"['Öwnboss', 'Sevek']",Öwnboss / Sevek,3
79aQX5Uq6t8apowFe5uueL,I Look Good,['O.T. Genasis'],O.T. Genasis,2
7mS8RbJji2UZAaguRGsOCH,Me Against the Music (feat. Madonna) - LP Version / Video Mix,"['Britney Spears', 'Madonna']",Britney Spears / Madonna,2
5epx5YtoMbV0GrL9qx9kVY,(I Got That) Boom Boom (feat. Ying Yang Twins),"['Britney Spears', 'Ying Yang Twins']",Britney Spears / Ying Yang Twins,6
0NkMVd3YtZXN5hsuSZUefO,Showdown,['Britney Spears'],Britney Spears,6
1lK5iIMKifrxERzS3iimJH,Breathe on Me,['Britney Spears'],Britney Spears,2
6BSfVPsVr6zYOXvHOUggfA,Early Mornin',['Britney Spears'],Britney Spears,2
2vPCRs3g0vdLU8sHlAEytO,Outrageous,['Britney Spears'],Britney Spears,6
1mRyi7vfCdLyQW4AeQKlnD,Touch of My Hand,['Britney Spears'],Britney Spears,3
4rl0xZYeGwqV43wh8qhQXX,The Hook Up,['Britney Spears'],Britney Spears,4
4XEQZ9OqZb6xLxKsFppO3K,Shadow,['Britney Spears'],Britney Spears,1
1YTuMc934yzN1PKjSIaspV,Brave New Girl,['Britney Spears'],Britney Spears,6
2xV1M8wBD75UTsvTnE7pV3,Me Against the Music (feat. Madonna) - Rishi Rich's Desi Kulcha Remix,"['Britney Spears', 'Madonna', 'Rishi Rich']",Britney Spears / Madonna / Rishi Rich,2
0R8clsMFyCYRN7iYRKTiuE,I Hope You're Happy,['Games We Play'],Games We Play,0
3gjRRs7gmh3Euynu1cau1d,This December,['Ricky Montgomery'],Ricky Montgomery,6
5NvOZCjZaGGGL597exlQWv,Line Without a Hook,['Ricky Montgomery'],Ricky Montgomery,1
1wAj295BWDUClM0Ndecs4o,Cabo,['Ricky Montgomery'],Ricky Montgomery,0
1sKSs5wKEQ7bryvxfUBslU,Dont Know How,['Ricky Montgomery'],Ricky Montgomery,14
69dV0XDWwT1g7oLLE4lbJs,Last Night,['Ricky Montgomery'],Ricky Montgomery,4
4wa9l1ZmRBAhafbY99Ng1i,California,['Ricky Montgomery'],Ricky Montgomery,4
02H1K5Cw9Ar89b35XwSEw6,My Heart Is Buried In Venice,['Ricky Montgomery'],Ricky Montgomery,1
2IVsRhKrx8hlQBOWy4qebo,Mr Loverman,['Ricky Montgomery'],Ricky Montgomery,1
47xKMQCtAn2C4hL9h5EvQy,Get Used to It,['Ricky Montgomery'],Ricky Montgomery,6
4WpvTgKsoU6efxHued4HBt,Snow,['Ricky Montgomery'],Ricky Montgomery,1
0IKpTI3268FUkZ2Z606A0u,Don't Text Me When You're Drunk,"['Stacey Ryan', 'Zai1k']",Stacey Ryan / Zai1k,2
3AM6HSxF4TuG6LHmX3SbrR,A Simple Motion,['t.A.T.u.'],t.A.T.u.,7
6SmWHBXVdL14zir3Vzk0jH,Not Gonna Get Us,['t.A.T.u.'],t.A.T.u.,5
0gGqfzBqqEEEPxbMpmaK6U,Show Me Love,['t.A.T.u.'],t.A.T.u.,2
1MalRSCIa5c9HQebVKp6lI,30 Minutes,['t.A.T.u.'],t.A.T.u.,7
1wS3gRK4Yryz0Vcvegifaj,How Soon Is Now?,['t.A.T.u.'],t.A.T.u.,6
6GIDp9oC9a1kkt2qzgzMHH,Clowns (Can You See Me Now?),['t.A.T.u.'],t.A.T.u.,3
4OSb0GJFHeJv4rXA9ty7KZ,Malchik Gay,['t.A.T.u.'],t.A.T.u.,11
041hiNcFRGNkeyxHs5nEvy,Stars,['t.A.T.u.'],t.A.T.u.,14
34v2sh3ilJ1Qqn1Ep40cgg,Ya Soshla S Uma,['t.A.T.u.'],t.A.T.u.,5
2KwhAuxkPrKtXquWmilxU5,Nas Ne Dagoniat,['t.A.T.u.'],t.A.T.u.,3
4ienCJB3e3JEaWA6S7HJl8,Show Me Love - Extended Version,"['t.A.T.u.', 'DJ Monk']",t.A.T.u. / DJ Monk,2
0LArpKG8L6lGDv53CvYIf0,30 Minutes - Remix,['t.A.T.u.'],t.A.T.u.,6
1uhR3bpqvrf2QdrUemJCYe,All The Things She Said - Fernando Garibay Remix,['t.A.T.u.'],t.A.T.u.,5
5WZk5KD98h4e8hMOHqEXb6,Show Me Love - Fabricated Remix,"['t.A.T.u.', 'Sven Martin', 'Domen Vajevec']",t.A.T.u. / Sven Martin / Domen Vajevec,15
10hMM5nsZQf66ldBlgWBfG,All For Us - from the HBO Original Series Euphoria,"['Labrinth', 'Zendaya']",Labrinth / Zendaya,5
2GPh676erhgaOyMRmQNOc6,Captain (whistle),['Nutcase22'],Nutcase22,11
38gHLIgNIfGGYm5acZcuH4,Homework Intro,['cupcakKe'],cupcakKe,11
6SjXtXlrF7FSLearf0op6J,Mistress,['cupcakKe'],cupcakKe,11
5c2WAYJ0mIVwzySr0HhiS8,Budget,['cupcakKe'],cupcakKe,11
0lsw4q8Jei7gEoV7kFe3DS,Lgbt,['cupcakKe'],cupcakKe,3
6iMPX4WDqSLJ0Bgr1omwaS,Spider-Man Dick,['cupcakKe'],cupcakKe,11
5PGyAQSTYu266pL2xcLCf3,Picking Cotton,['cupcakKe'],cupcakKe,2
43OenUglXHtJeVN5X3CBdF,Cock a Doodle Doo,['cupcakKe'],cupcakKe,2
3MWamYGHPxHUGga6lKgnef,Ace Hardware,['cupcakKe'],cupcakKe,3
1orQpqF5M4C4FKIoku1ZOw,Keep Hoes Alive,['cupcakKe'],cupcakKe,11
35hc1Lg4igzToyDrbv4aBL,Birth Mark,['cupcakKe'],cupcakKe,5
7goqzkojc66TdIoairkDTG,Lime,['cupcakKe'],cupcakKe,2
6qc9l9mlIHafCDmq6ipjfv,Jesus,['cupcakKe'],cupcakKe,2
00OeIhXKhxON6Nhjn7XtXu,That's Right (feat. Lil Jon),"['Ciara', 'Lil Jon']",Ciara / Lil Jon,11
1qoRqpfQdPf0SftHDo7w4o,Like a Boy,['Ciara'],Ciara,3
10MHlUYyLZc1J2IjInwgJ7,The Evolution Of Music (Interlude),['Ciara'],Ciara,9
2foKQn911DUT6yi2eoTQ5U,Promise,['Ciara'],Ciara,6
78on1R5yVaFLheJQ3e6ND2,I Proceed,['Ciara'],Ciara,6
6yzzooCAvjjsMWchxCo3JQ,Can't Leave 'Em Alone (feat. 50 Cent),"['Ciara', '50 Cent']",Ciara / 50 Cent,11
1F6igVbJf45NVuJ4IT9s4X,C.R.U.S.H,['Ciara'],Ciara,2
3JjT1Ruzkjakc2y1tswgHp,My Love,['Ciara'],Ciara,5
5j5l3iLk7AarxFCYbD9fxU,The Evolution Of Dance (Interlude),['Ciara'],Ciara,11
7zZMh3XFCdTmCMepgw1TPR,Make It Last Forever,['Ciara'],Ciara,5
5sufETGo2ThN5AhdPmOnUd,Bang It Up,['Ciara'],Ciara,11
5KeeXPfhfHHFezD3jBxaHb,Get Up (feat. Chamillionaire),"['Ciara', 'Chamillionaire']",Ciara / Chamillionaire,2
15PP7cJGggk9TnWRDouNIa,The Evolution Of Fashion (Interlude),['Ciara'],Ciara,11
72GqNCLZJ9hLM5FvISEtYk,"Get In, Fit In",['Ciara'],Ciara,6
1ZvsJDsGg6CxzDkKBQUIs9,The Evolution Of C (Interlude),['Ciara'],Ciara,11
4IJxYaw503hGZaCIDIGnX9,So Hard,['Ciara'],Ciara,3
6sjigd7Rw5Jjwzbo1INvQr,I'm Just Me,['Ciara'],Ciara,5
5h41QZlbRAJ914mZmNTveC,I Found Myself,['Ciara'],Ciara,7
7pOyVVBReP63E2a0FdHqQv,Addicted,['Ciara'],Ciara,0
5H46e2ffRLjM8hsWuMusKe,Promise (Go And Get Your Tickets Mix) (feat. R. Kelly),"['Ciara', 'R. Kelly']",Ciara / R. Kelly,6
2JhPayqIz367YBOraythCx,Like A Boy - Kardinal Beats,"['Ciara', 'Omar Chandla', 'Ryan Munroe']",Ciara / Omar Chandla / Ryan Munroe,3
4UG2Fm0E98LhE2dlNxiAXx,this is what falling in love feels like,['JVKE'],JVKE,7
3YBfHJTZPHn5DqgMnD6g5g,Atomic Vomit,['Steve Lacy'],Steve Lacy,0
4QUsmmXmINYXwh7UsiMX2j,When I,['Steve Lacy'],Steve Lacy,13
0SkgmGr08TvWQciNRgRtmc,Thats No Fun,['Steve Lacy'],Steve Lacy,14
0QkIWTxOYYK4pHgOKYmPhY,Cocky Girl,['Steve Lacy'],Steve Lacy,7
6M0EP76qW9TG4SNU0agu94,Uuuu,['Steve Lacy'],Steve Lacy,6
06wlFUDDfck4732GJz6LvZ,Jars of It,['Steve Lacy'],Steve Lacy,6
5yeGSsoKFW1cq5WWnDY9oJ,Bars. 16,['Steve Lacy'],Steve Lacy,13
0f8eRy9A0n6zXpKSHSCAEp,Infrunami,['Steve Lacy'],Steve Lacy,7
2oT0kNNDv94u44BC2NB97z,Hummer,['Steve Lacy'],Steve Lacy,2
0fBFp8ItmAfAqPHZx8qQsh,4real,['Steve Lacy'],Steve Lacy,6
2uZ6JeQqRFo6vmSiK6dHE9,I Think I Should,['Steve Lacy'],Steve Lacy,2
51xt4m8vbKuizX6VSDFPh9,Daze,['Steve Lacy'],Steve Lacy,2
3G9tyuUoBVNTDXY0icrUVf,Out of Me Head,['Steve Lacy'],Steve Lacy,6
2mqXKSieDASoq4N5739wCz,Donchano,['Steve Lacy'],Steve Lacy,1
3REOvSCJjr1Tt9UmJ63rsf,The Song,['Steve Lacy'],Steve Lacy,11
6KkCuHNbOAWJzycgOEGpIg,Start,['Frank Ocean'],Frank Ocean,10
5MXB4YBEm0GZwS9Nbs3JqM,Fertilizer,['Frank Ocean'],Frank Ocean,6
4XgpXhvf9JBbKPtX84DFN7,Sierra Leone,['Frank Ocean'],Frank Ocean,6
3VPmKgOCy3NGyyA4xaWwPd,Not Just Money,['Frank Ocean'],Frank Ocean,9
5ITIiswssMSAdTJ9ZDEI8D,Pilot Jones,['Frank Ocean'],Frank Ocean,9
125FPswReMD9Ggvn69M7Ch,Crack Rock,['Frank Ocean'],Frank Ocean,5
0rbK15g3UsDTVy1EuwgKYz,Pyramids,['Frank Ocean'],Frank Ocean,14
4L7jMAP8UcIe309yQmkdcO,Lost,['Frank Ocean'],Frank Ocean,11
6j9pCKVaJYNF7AdaNVTAaE,White,"['Frank Ocean', 'John Mayer']",Frank Ocean / John Mayer,10
3YXVl3FvIrvhgSW9ME3qNf,Monks,['Frank Ocean'],Frank Ocean,2
6jy12gDerHRUSwiEhfs9C6,Bad Religion,['Frank Ocean'],Frank Ocean,7
0C3W4yLCuyUxIEwkSpBO8H,Pink Matter,"['Frank Ocean', 'André 3000']",Frank Ocean / André 3000,1
6RBAJlxHY9Ulvw2y7yk4aX,Forrest Gump,['Frank Ocean'],Frank Ocean,3
3liAea2gyRKm8nWubcwsvl,End,['Frank Ocean'],Frank Ocean,10
5vUnjhBzRJJIAOJPde6zDx,TO THE MOON,"['Jnr Choi', 'Sam Tompkins']",Jnr Choi / Sam Tompkins,11
7dK9f873mricq7Rie7SXdl,Lost,"['Rezz', 'Delaney Jane']",Rezz / Delaney Jane,5
6tNHWAm5XcaCMSCWkLJVyj,Delusion,['Rezz'],Rezz,13
